"volume","page","mission_number","type","church","city","state","start_date","end_date","confessions_total","converts","under_instruction","diocese","confessions_adults","confessions_children","confessions_men","confessions_women","order","notes","converts_adult","converts_children","temperance_pledges","confirmed","location","geo.lon","geo.lat"
3,395,NA,"mission","","Flanagan","IL","6/9/1889","6/15/1889",250,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,125,NA,"Flanagan IL",-88.8611818,40.878089
4,52,NA,"mission","St. Rose's Church","Chelsea","MA","9/8/1889","9/23/1889",4006,"2",NA,"",NA,NA,2302,1704,"Paulist","",NA,NA,NA,180,"Chelsea MA",-71.0328284,42.3917638
4,55,NA,"mission","St. Peter's Church","Belleville","NJ","9/15/1889","9/22/1889",1205,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Belleville NJ",-74.1500469,40.7936744
4,56,NA,"mission","","Irvington","NJ","9/22/1889","9/26/1889",300,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Irvington NJ",-74.2286435,40.7263249
4,58,NA,"mission","","Tarrytown","NY","9/29/1889","10/6/1889",1277,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,600,NA,"Tarrytown NY",-73.8587461,41.0762077
4,60,NA,"mission","St. Mary's Church","Ticonderoga","NY","9/30/1889","10/6/1889",475,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ticonderoga NY",-73.4234531,43.8486707
4,61,NA,"mission","St. Augustine's Church","Sing Sing","NY","10/6/1889","10/13/1889",1493,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,500,NA,"Sing Sing NY",-76.8910257,42.1719586
4,62,NA,"mission","St. Bernard's Church","Rockville","CT","10/20/1889","11/3/1889",2004,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Rockville CT",-72.4495287,41.8667645
4,64,NA,"mission","St. John's Church","Concord","MA","9/29/1889","10/7/1889",1665,"",1,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,216,"Concord MA",-71.3489484,42.4603719
4,66,NA,"mission","St. James's Church","Boston","MA","10/13/1889","11/10/1889",8200,"",NA,"",NA,NA,3550,4650,"Paulist","",NA,NA,2200,150,"Boston MA",-71.0597732,42.3584308
4,69,NA,"mission","Church of the Assumption","Evansville","IN","10/13/1889","10/21/1889",700,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Evansville IN",-87.5710898,37.9715592
4,73,NA,"mission","Church of St. Lawrence","Muncie","IN","10/27/1889","11/3/1889",2125,"3",3,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Muncie IN",-85.3863599,40.1933767
4,77,NA,"mission","St. Paul's Church","Noblesville","IN","11/10/1889","11/17/1889",83,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Noblesville IN",-86.0085955,40.0455917
4,81,NA,"mission","St. Mary's Church","Anderson","IN","11/17/1889","11/22/1889",525,"6",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,120,NA,"Anderson IN",-85.6802541,40.1053196
4,83,NA,"mission","","North Warren","MA","11/17/1889","11/25/1889",1450,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"North Warren MA",-72.191185,42.2125423
4,85,NA,"mission","St. Mary's Church","Charlestown","MA","11/17/1889","12/1/1889",4466,"",NA,"",NA,675,1680,2100,"Paulist","",NA,NA,1600,70,"Charlestown MA",-71.0602131,42.3782065
4,87,NA,"mission","St. Patrick's Church","Washington","DC","12/1/1889","12/10/1889",1250,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington DC",-77.0364641,38.9072309
4,90,NA,"mission","St. Agnes's Church","Pittsburgh","PA","1/1/1890","1/19/1890",2720,"3",NA,"",NA,450,1070,1200,"Paulist","",NA,NA,NA,NA,"Pittsburgh PA",-79.9958864,40.4406248
4,93,NA,"mission","","Rye","NY","11/10/1889","11/17/1889",450,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Rye NY",-73.6837399,40.9806535
4,94,NA,"mission","Church of the Transfiguration","Brooklyn","NY","12/8/1889","12/22/1889",2972,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
4,96,NA,"mission","Church of St. Rose of Lima","New York","NY","1/5/1890","1/19/1890",4192,"5",NA,"",NA,450,1840,1902,"Paulist","",NA,NA,1450,NA,"New York NY",-74.0059731,40.7143528
4,98,NA,"mission","St. Mary's Church","Genesee","NY","1/26/1890","2/2/1890",535,"",3,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Genesee NY",-78.1564432,42.9837843
4,99,NA,"mission","St. Patrick's Church","Augusta","GA","1/12/1890","1/26/1890",1235,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Augusta GA",-82.0105148,33.4734978
4,102,NA,"mission","","Washington","GA","1/26/1890","1/26/1890",150,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington GA",-82.7393089,33.7367948
4,103,NA,"mission","St. Joseph's Church","Springfield","IL","1/26/1890","2/2/1890",930,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Springfield IL",-89.6501481,39.7817213
4,105,NA,"mission","Church of the Immaculate Conception","Springfield","IL","2/2/1890","2/11/1890",2900,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Springfield IL",-89.6501481,39.7817213
4,108,NA,"mission","Cathedral of Our Lady of Perpetual Help","Savannah","GA","2/2/1890","2/16/1890",2343,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Savannah GA",-81.0998342,32.0835407
4,110,NA,"mission","St. Gabriel's Church","New York","NY","2/9/1890","3/9/1890",9520,"11",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,3260,234,"New York NY",-74.0059731,40.7143528
4,112,NA,"mission","St. Michael's Church","Pensacola","FL","2/23/1890","3/4/1890",770,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Pensacola FL",-87.2169149,30.421309
4,114,NA,"mission","Cathedral","Mobile","AL","3/9/1890","3/17/1890",1230,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mobile AL",-88.0430541,30.6943566
4,115,NA,"mission","St. John's Church","Canton","MA","3/16/1890","3/30/1890",1875,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Canton MA",-71.1447732,42.1584324
4,117,NA,"mission","St. Cecilia's Church","New York","NY","3/16/1890","3/30/1890",6420,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
4,118,NA,"mission","","Birmingham","AL","3/23/1890","3/30/1890",870,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Birmingham AL",-86.80249,33.5206608
4,119,NA,"mission","St. Patrick's Church","Brooklyn","NY","4/13/1890","4/28/1890",5613,"",NA,"",NA,230,2450,2933,"Paulist","",NA,NA,550,NA,"Brooklyn NY",-73.95,40.65
4,121,NA,"mission","St. John's Church","Schenectady","NY","4/13/1890","4/27/1890",2337,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Schenectady NY",-73.9395687,42.8142432
4,122,NA,"mission","St. Michael's Church","Springfield","MA","5/4/1890","5/18/1890",5151,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,193,"Springfield MA",-72.589811,42.1014831
4,123,NA,"mission","St. John's Church","Pittsburgh","PA","5/4/1890","5/18/1890",1900,"",NA,"",NA,250,850,800,"Paulist","",NA,NA,NA,NA,"Pittsburgh PA",-79.9958864,40.4406248
4,126,NA,"mission","St. Vincent de Paul's Church","Mt. Vernon","OH","5/25/1890","6/1/1890",630,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mt. Vernon OH",-82.4857181,40.3933956
4,127,NA,"mission","St. Jarlath's Church","Chicago","IL","5/25/1890","6/1/1890",1413,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Chicago IL",-87.6297982,41.8781136
4,128,NA,"mission","Church of the Blessed Sacrament","Providence","RI","5/25/1890","6/1/1890",1300,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Providence RI",-71.4128343,41.8239891
4,129,NA,"mission","","Livingston","NJ","6/1/1890","6/11/1890",30,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Livingston NJ",-74.3300842,40.7862871
4,130,NA,"mission","Church of St. Vincent de Paul","Sterling","NJ","6/11/1890","6/15/1890",49,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Sterling NJ",-74.4945385,40.6713311
4,130,NA,"mission","St. Patrick's Church","Chatham","NJ","6/15/1890","6/18/1890",152,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Chatham NJ",-74.3837624,40.740934
4,133,NA,"mission","St. Anne's Church","Manchester","NH","9/14/1890","9/28/1890",3559,"",NA,"",NA,271,1235,2053,"Paulist","",NA,NA,1600,NA,"Manchester NH",-71.4547891,42.9956397
4,135,NA,"mission","","Ridgway","PA","9/14/1890","9/30/1890",505,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ridgway PA",-78.7286388,41.4203391
4,135,NA,"mission","","Emporium","PA","9/14/1890","9/30/1890",410,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Emporium PA",-78.2352872,41.5114521
4,135,NA,"mission","","Cameron","PA","9/14/1890","9/30/1890",45,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Cameron PA",-78.1564432,41.4261564
4,136,NA,"mission","","Torrington","CT","9/21/1890","9/28/1890",1136,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Torrington CT",-73.1211715,41.8003049
4,137,NA,"mission","Ss. Peter and Paul's Cathedral","Philadelphia","PA","10/5/1890","10/19/1890",9800,"25",NA,"",NA,1400,3750,4650,"Paulist","",NA,NA,1346,175,"Philadelphia PA",-75.163789,39.952335
4,139,NA,"mission","Church of the Annunciation","Danvers","MA","10/26/1890","11/9/1890",1418,"",NA,"",NA,NA,796,622,"Paulist","",NA,NA,NA,NA,"Danvers MA",-70.932122,42.5750009
4,140,NA,"mission","Church of the Sacred Heart","New Haven","CT","10/26/1890","11/9/1890",3540,"2",NA,"",NA,340,1400,1800,"Paulist","",NA,NA,NA,NA,"New Haven CT",-72.9278835,41.308274
4,141,NA,"mission","St. Joseph's Church","Terre Haute","IN","11/2/1890","11/9/1890",1250,"9",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Terre Haute IN",-87.4139092,39.4667034
4,142,NA,"mission","","Rockville","IN","11/10/1890","11/13/1890",80,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Rockville IN",-87.2291809,39.7625404
4,143,NA,"retreat","","South Bend","IN","10/1/1890","11/30/1890",600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"South Bend IN",-86.2519898,41.6763545
4,144,NA,"mission","St. James's Church","Chicago","IL","11/16/1890","11/30/1890",4780,"4",NA,"",NA,NA,1800,2980,"Paulist","",NA,NA,NA,NA,"Chicago IL",-87.6297982,41.8781136
4,146,NA,"mission","St. Mary's Star of the Sea","East Boston","MA","11/16/1890","11/30/1890",1440,"1",NA,"",NA,270,530,640,"Paulist","",NA,NA,NA,NA,"East Boston MA",-71.0388601,42.3702137
4,148,NA,"mission","","Portland","CT","11/16/1890","11/27/1890",1023,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Portland CT",-72.6408139,41.5726229
4,148,NA,"mission","","East Hampton","CT","11/16/1890","11/27/1890",228,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"East Hampton CT",-72.5026249,41.5757748
4,149,NA,"mission","Church of the Annunciation","Manhattanville","NY","12/7/1890","12/21/1890",1720,"",NA,"",NA,220,750,750,"Paulist","",NA,NA,NA,NA,"Manhattanville NY",-73.9558333,40.8169443
4,150,NA,"mission","St. James's Church","Boston","MA","12/14/1890","12/21/1890",2500,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Boston MA",-71.0597732,42.3584308
4,151,NA,"mission","St. Mary's Cathedral","Ogdensburg","NY","12/7/1890","12/21/1890",2495,"14",NA,"",NA,180,1075,1240,"Paulist","",NA,NA,NA,NA,"Ogdensburg NY",-75.4863364,44.6942291
4,153,NA,"mission","Church of Our Lady of Victory","Brooklyn","NY","1/4/1891","1/18/1891",2495,"6",NA,"",NA,250,760,1485,"Paulist","",NA,NA,1000,NA,"Brooklyn NY",-73.95,40.65
4,154,NA,"mission","Church of St. Paul the Apostle","New York","NY","1/41891","2/1/1891",11650,"7",NA,"",NA,650,4550,6450,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
4,156,NA,"mission","Church of the Sacred Heart","Brooklyn","NY","1/25/1891","2/1/1891",5088,"8",NA,"",NA,NA,2560,2528,"Paulist","",NA,NA,1900,NA,"Brooklyn NY",-73.95,40.65
4,157,NA,"mission","St. Augustine's Church","Union Hill","NJ","2/1/1891","2/8/1891",801,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Union Hill NJ",-74.5201566,40.8559326
4,158,NA,"mission","Church of St. Francis de Sales","Geneva","NY","2/15/1891","3/1/1891",2470,"2",NA,"",NA,325,1025,1120,"Paulist","",NA,NA,NA,NA,"Geneva NY",-76.9777436,42.8689552
4,160,NA,"mission","St. Matthew's Church","Washington","DC","2/15/1891","2/23/1891",1300,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington DC",-77.0364641,38.9072309
4,161,NA,"mission","St. Stephen's Church","Pittsburgh","PA","2/15/1891","3/1/1891",1582,"",NA,"",NA,200,732,650,"Paulist","",NA,NA,585,NA,"Pittsburgh PA",-79.9958864,40.4406248
4,162,NA,"mission","Church of St. Columbkille","Brighton","MA","2/15/1891","3/1/1891",3300,"",NA,"",NA,480,1395,1425,"Paulist","",NA,NA,NA,NA,"Brighton MA",-71.1626756,42.3463503
4,163,NA,"mission","St. Patrick's Church","Valley Falls","RI","3/8/1891","3/22/1891",2905,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Valley Falls RI",-71.3906119,41.9067663
4,164,NA,"mission","St. Veronica's Church","New York","NY","3/8/1891","3/22/1891",3650,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,350,"New York NY",-74.0059731,40.7143528
4,165,NA,"mission","Sacred Heart Church","Pittsburgh","PA","3/8/1891","3/22/1891",2453,"2",NA,"",NA,340,871,1242,"Paulist","",NA,NA,260,NA,"Pittsburgh PA",-79.9958864,40.4406248
4,166,NA,"mission","Sacred Heart Church","Worcester","MA","4/5/1891","4/19/1891",2573,"",NA,"",NA,NA,1200,1375,"Paulist","",NA,NA,NA,600,"Worcester MA",-71.8022934,42.2625932
4,167,NA,"mission","St. Anne's Church","Baltimore","MD","4/5/1891","4/12/1891",1300,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Baltimore MD",-76.6121893,39.2903848
4,169,NA,"mission","St. Louis' Church","Webster","MA","4/5/1891","4/19/1891",1665,"",NA,"",NA,NA,790,875,"Paulist","",NA,NA,NA,99,"Webster MA",-71.8800628,42.050091
4,170,NA,"mission","Church of the Sacred Heart","Mt. Vernon","NY","4/12/1891","4/21/1891",1050,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Mt. Vernon NY",-73.8370786,40.9125992
4,172,NA,"mission","Immaculate Conception Church","Birmingham","CT","4/26/1891","5/10/1891",2801,"",NA,"",NA,NA,1201,1610,"Paulist","",NA,NA,900,NA,"Birmingham CT",-83.2113192,42.5467012
4,173,NA,"mission","St. Charles' Church","Adams","MA","4/26/1891","5/10/1891",1622,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Adams MA",-73.1174344,42.6242251
4,174,NA,"mission","Holy Cross Church","Lynchburg","VA","4/26/1891","5/5/1891",700,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lynchburg VA",-79.1422464,37.4137536
4,175,NA,"mission","St. Cecilia's Church","Coatesville","PA","5/10/1891","5/17/1891",625,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Coatesville PA",-75.8238355,39.9831616
4,176,NA,"renewal","St. Michael's Cathedral","Springfield","MA","5/10/1891","5/17/1891",1400,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Springfield MA",-72.589811,42.1014831
4,177,NA,"mission","St. Leo's Church","Leominster","MA","5/17/1891","5/24/1891",1260,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Leominster MA",-71.759794,42.5250906
4,178,NA,"renewal","St. John's Church","Canton","MA","5/17/1891","5/24/1891",1400,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,500,NA,"Canton MA",-71.1447732,42.1584324
4,179,NA,"mission","St. Thomas's Church","West Farms","NY","5/17/1891","5/24/1891",493,"",NA,"",390,103,NA,NA,"Paulist","",NA,NA,NA,NA,"West Farms NY",-73.8816001,40.8430609
4,180,NA,"mission","Sacred Heart Church","Valesburg","NJ","5/31/1891","6/7/1891",265,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Valesburg NJ",-74.2179355,40.7400351
4,181,NA,"retreat","Church of the Assumption","Ansonia","CT","8/16/1891","8/20/1891",400,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ansonia CT",-73.0789969,41.3462078
4,185,NA,"mission","St. Michael's Church","Westerly","CT","9/6/1891","9/13/1891",980,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,450,NA,"Westerly CT",-71.8272871,41.3775987
4,186,NA,"mission","Holy Cross Church","Ovid","NY","9/6/1891","9/16/1891",993,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Ovid NY",-76.8230111,42.6764593
4,187,NA,"mission","","Lyons","NY","9/6/1891","9/20/1891",795,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Lyons NY",-76.9902456,43.0642305
4,189,NA,"mission","","Sodus Point","NY","9/21/1891","9/24/1891",NA,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Sodus Point NY",-76.9891355,43.2717322
4,191,NA,"mission","St. Catherine's Church","Norwood","MA","9/13/1891","9/20/1891",1110,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Norwood MA",-71.1989695,42.1943909
4,192,NA,"mission","","Bayonne","NJ","9/6/1891","9/13/1891",640,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Bayonne NJ",-74.1143091,40.6687141
4,193,NA,"mission","","Greenfield","MA","9/6/1891","9/13/1891",962,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Greenfield MA",-72.5994104,42.587915
4,194,NA,"mission","","South Deerfield","MA","9/13/1891","9/17/1891",300,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"South Deerfield MA",-72.6078667,42.4773097
4,195,NA,"mission","","Dover","NH","9/20/1891","10/4/1891",2705,"",NA,"",NA,NA,1095,1610,"Paulist","",NA,NA,1275,NA,"Dover NH",-70.8736698,43.1978624
4,197,NA,"mission","St. Mary's Church","Biddeford","ME","9/27/1891","10/11/1891",1821,"",NA,"",NA,211,707,903,"Paulist","",NA,NA,NA,NA,"Biddeford ME",-70.4533844,43.4925843
4,198,NA,"mission","Holy Family Church","Auburn","NY","9/27/1891","10/11/1891",3480,"5",NA,"",NA,NA,1800,1680,"Paulist","",NA,NA,NA,NA,"Auburn NY",-76.5660529,42.9317335
4,200,NA,"mission","St. Mary's Church","Cambridgeport","MA","10/11/1891","10/25/1891",5165,"",NA,"",NA,NA,2440,2725,"Paulist","",NA,NA,3200,300,"Cambridgeport MA",-71.1077157,42.3595761
4,203,NA,"mission","St. Patrick's Church","Denver","CO","10/18/1891","10/25/1891",755,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,136,40,"Denver CO",-104.9847179,39.737567
4,205,NA,"mission","St. Matthew's Church","Brooklyn","NY","10/18/1891","11/1/1891",1500,"",NA,"",NA,120,730,650,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
4,207,NA,"mission","St. Joseph's Church","Denver","CO","11/1/1891","11/8/1891",750,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,200,NA,"Denver CO",-104.9847179,39.737567
4,209,NA,"mission","St. Peter Claver's Church","Baltimore","MD","11/1/1891","11/8/1891",270,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Baltimore MD",-76.6121893,39.2903848
4,210,NA,"mission","Corpus Christi Church","Baltimore","MD","11/8/1891","11/22/1891",1400,"",NA,"",NA,90,410,800,"Paulist","",NA,NA,NA,NA,"Baltimore MD",-76.6121893,39.2903848
4,211,NA,"mission","Immaculate Conception Church","Marlboro","MA","11/8/1891","11/22/1891",3770,"3",NA,"",NA,NA,1580,2190,"Paulist","",NA,NA,2100,NA,"Marlboro MA",-71.5522874,42.3459271
4,212,NA,"mission","St. Francis's Cathedral","Vincennes","IN","11/15/1891","11/24/1891",1018,"7",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,200,NA,"Vincennes IN",-87.5286325,38.677269
4,213,NA,"mission","St. Colman's Church","Turtle Creek","PA","11/29/1891","12/6/1891",640,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Turtle Creek PA",-79.8250479,40.4059022
4,214,NA,"mission","St. Cecilia's Church","Boston","MA","11/22/1891","11/29/1891",2600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Boston MA",-71.0597732,42.3584308
4,215,NA,"mission","St. Bridget's Church","Indianapolis","IN","11/29/1891","12/9/1891",1300,"9",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Indianapolis IN",-86.158068,39.768403
4,216,NA,"mission","St. Thomas's Church","Brooklyn","NY","12/6/1891","12/20/1891",3375,"11",NA,"",NA,NA,1370,2005,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
4,218,NA,"mission","St. Patrick's Church","Cleveland","OH","12/6/1891","12/20/1891",3550,"",NA,"",NA,200,1440,1910,"Paulist","",NA,NA,NA,NA,"Cleveland OH",-81.6954088,41.4994954
4,220,NA,"mission","St. Stephen's Church","New York","NY","1/3/1892","1/26/1892",6500,"6",NA,"",NA,450,2000,4050,"Paulist","",NA,NA,1240,NA,"New York NY",-74.0059731,40.7143528
4,223,NA,"mission","St. Jerome's Church","Mott Haven","NY","1/17/1892","1/31/1892",3980,"3",NA,"",NA,610,1592,1778,"Paulist","",NA,NA,NA,NA,"Mott Haven NY",-73.9228881,40.8091068
4,225,NA,"mission","St. Francis de Sales' Church","Brooklyn","NY","1/31/1892","2/14/1892",2055,"",NA,"",NA,NA,980,1075,"Paulist","",NA,NA,675,NA,"Brooklyn NY",-73.95,40.65
4,227,NA,"mission","St. John the Evangelist's Church","Brooklyn","NY","2/7/1892","2/21/1892",4925,"",NA,"",NA,NA,2240,2685,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
4,229,NA,"mission","St. Jerome's Church","Baltimore","MD","2/14/1892","2/23/1892",960,"5",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,120,"Baltimore MD",-76.6121893,39.2903848
4,231,NA,"mission","St. Aloysius's Church","Detroit","MI","2/7/1892","2/15/1892",1100,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Detroit MI",-83.0457538,42.331427
4,232,NA,"mission","St. Patrick's Church","Ottawa","Canada","3/6/1892","3/20/1892",2516,"",NA,"",NA,280,886,1350,"Paulist","",NA,NA,1322,140,"Ottawa Canada",-75.6971931,45.4215296
4,234,NA,"mission","St. John's Church","Worcester","MA","3/6/1892","3/20/1892",7200,"6",NA,"",NA,3520,3680,NA,"Paulist","",NA,NA,NA,NA,"Worcester MA",-71.8022934,42.2625932
4,236,NA,"mission","St. Rose's Church","Meriden","CT","3/27/1892","4/10/1892",4650,"6",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Meriden CT",-72.8070435,41.5381535
4,238,NA,"mission","St. Patrick's Church","Montreal","Canada","3/20/1892","4/17/1892",8728,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,4729,NA,"Montreal Canada",-73.5539925,45.5086699
4,243,NA,"mission","Our Lady of Loretto's Church","Hempstead","NY","4/24/1892","5/1/1892",410,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Hempstead NY",-73.6187397,40.7062128
4,244,NA,"mission","St. Rose of Lima's Church","Parkville","NY","4/24/1892","5/1/1892",370,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Parkville NY",-74.7596049,41.8553669
4,245,NA,"mission","St. Francis de Sales' Church","Utica","NY","4/24/1892","5/2/1892",1430,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Utica NY",-75.232664,43.100903
4,246,NA,"mission","Church of the Assumption","Ansonia","CT","4/24/1892","5/8/1892",3250,"",NA,"",NA,NA,1740,1510,"Paulist","",NA,NA,1300,NA,"Ansonia CT",-73.0789969,41.3462078
4,248,NA,"mission","Church of the Immaculate Conception","Tuckahoe","NY","5/8/1892","5/17/1892",830,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Tuckahoe NY",-73.827356,40.9503764
4,249,NA,"mission","St. Augustine's Church","Bridgeport","CT","5/15/1892","5/29/1892",3450,"",NA,"",NA,NA,1710,1740,"Paulist","",NA,NA,NA,NA,"Bridgeport CT",-73.1951767,41.1865478
4,250,NA,"mission","St. Bridget's Church","West Troy","NY","5/8/1892","5/22/1892",2110,"",NA,"",NA,NA,980,1130,"Paulist","",NA,NA,NA,NA,"West Troy NY",-73.6917851,42.7284117
4,252,NA,"mission","St. Jerome's Church","Hyattsville","MD","5/22/1892","5/29/1892",155,"1",2,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Hyattsville MD",-76.9455301,38.9559442
4,253,NA,"mission","Church of the Annunciation","Florence","MA","6/5/1892","6/12/1892",1075,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Florence MA",-72.6716667,42.3355556
4,254,NA,"mission","","Canal Fulton","OH","6/5/1892","6/12/1892",400,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Canal Fulton OH",-81.597623,40.8897784
4,255,NA,"mission","St. Mary's Church","Canandaigua","NY","5/29/1892","6/12/1892",1580,"4",NA,"",NA,NA,740,840,"Paulist","",NA,NA,NA,136,"Canandaigua NY",-77.2816984,42.887535
4,257,NA,"mission","Church of the Immaculate Conception","Newburyport","MA","5/22/1892","6/5/1892",2740,"",NA,"",NA,240,1050,1450,"Paulist","",NA,NA,NA,NA,"Newburyport MA",-70.8772751,42.8125913
4,259,NA,"retreat","St. Bridget's Church","Indianapolis","IN","6/9/1892","6/12/1892",750,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Indianapolis IN",-86.158068,39.768403
